IFRA14,33.5732,-4.9315,2
IFRA15,33.57694,-4.93485,2
IFRA16,33.57694,-4.93485,2
IFRA17,33.54493,-5.00041,2
IFRA18,33.5433,-4.9927,2
IFRA4,33.5732,-4.9315,2
IFRA5,33.5732,-4.9315,2
IFRA6,33.5732,-4.9315,2
IFRA7,33.5732,-4.9315,2
IFRA8,33.5732,-4.9315,2
IFRA9,33.5732,-4.9315,2
